listing_id,id,date,reviewer_id,reviewer_name,comments
14222,360390737,20/12/2018,14055054,Acacia,"I had a wonderful experience at Happy House. The apartment is full of good energy - the building is older, and not sterile like many apartments are nowadays - it has soul and personality. It was clean, very comfortable, and well equipped with everything I needed in the kitchen (including a blender and espresso maker!), extra blankets and towels, washing machine.. everything. I loved the mornings with the sun streaming through the crystal in the patio, and the afternoons with the light coming through the trees on the bedroom balcony. Since I was there for work, I also appreciated the desk and the proximity of the large supermarket. María was wonderful and met me in person to deliver the keys at a time that was very convenient for me. Overall, fantastic value! I hope to return!"
14222,364825821,31/12/2018,1633005,Pete,The apartment was as communicated and the stay was fine.<br/>The disappointment was that a message had been sent asking when we were arriving. I was traveling and missed this message and also didn’t get a notification from Airbnb.<br/>This miss resulted in us not being able to check in until 6pm after arriving at 1pm.<br/>The expectation of the host that the result of missing one message caused this inconvenience.<br/>I’d have hoped that the info on the Airbnb page stating that check in in from 11 would mean that a key is available from 11.<br/>No attempt was made to communicate the impact of missing one message or to try to check if we had received the initial message... and this resulted in a poor experience.
14222,415355133,22/02/2019,9509245,Anne,Nice place!
14222,446875816,02/05/2019,21594067,Monica,"The location is superbly convenient and safe!  We enjoy the daily walk around the neighborhood.  Good restaurants are nearby.  All in all, the stay is satisfactory!"
14222,487000761,13/07/2019,245444351,Leandro,Muy buena ubicación del depto para hacer base y dirigirse a muchos lugares de interés. El depto no cuenta con canales de aire ni de cable para ver en la televisión.
14222,514682418,21/08/2019,19071998,Philippa,This is a really cosy gem of a place in Palermo. We had a wonderful 3-week stay there. The flat is like home from home and is very well equipped with everything you might need. It has very effective heating for the cooler winter days. It is very well located in the city. The neighbourhood has everything. It is also convenient for travelling to other neighbourhoods in the city. Check in and out were very smooth and flexible to fit our flight times. We wouldn't hesitate to recommend this as a wonderful and comfortable place to stay in Buenos Aires and would definitely stay there again. A big thank you!
14222,558920589,03/11/2019,538324,Jennifer,Wonderful stay! Thank you so much for the hospitality!!
14222,570452688,29/11/2019,13582574,Carolina,"Hermoso departamento, muy cómodo y en una excelente ubicación."
14222,601413738,03/02/2020,116313352,Daniella,"O apartamento é agradável e a localização muito boa. O apartamento é bem silencioso e tem ar condicionado no quarto (o da sala não segura o calor). Na parte de baixo do prédio tem um restaurante (churrascaria) e o exaustor da quase que na janela de dentro do apartamento, assim, o apartamento fica no horário de almoço e de jantar com cheiro de churrasco. Não me incomodou, mas fiquei pensando em como isso seria para um vegano. O apartamento não tem nenhum luxo, não tem nem taças de vinho e também não tem elevador (ele é no segundo andar). Mas é bem aconchegante, com cara de casinha e ao lado do metro. A Maria foi atenciosa mas atrasou na nossa entrada, um acidente ao qual se desculpou. Ela até nos deixou ficar a mais do que o horário de check out. Muito real ao que apresenta nas fotos."
14222,613064105,01/03/2020,4745601,Tomas,"El departamento es perfecto. Muy bien ubicado, más amplio de lo que parece en las fotos.  Excelente ubicación y la atención de María y los chicos fue fantástica, siempre atentos a que todo estuviera bien. Volveremos !!!"
14222,5.21629E+17,20/12/2021,560923,Natacha,"I enjoyed my 5-day stay at “Happy House”. <br/>I appreciated that the host accommodated my late check-in (my international flight arrived after 9PM). <br/>The owner left the apartment with many details that makes it eclectic and cozy, and gives this AirBnB a unique personality.<br/>The place was comfortable and well equipped. The kitchen had enough utensils for a short stay. There is a small table for eating (the only place in the apartment) and also a washing machine. The living room area was nicely decorated exactly as the pictures show, and the large sofa was comfortable for reading or working with a laptop. There’s a desk that I also used for when I needed to do some work. The apartment receives most of the light in the morning, and it gets dark in the afternoon.<br/>The AC in the living room area worked fine (I was lucky that my stay was during cooler days) and just opening the window to the small internal patio was enough for me. The issue with doing that is that the apartment is located next to La P..."
14222,5.48451E+17,26/01/2022,21255765,Athena,"Happy House was the perfect spot for my stay in BA. Maria is a great host. She is quick to respond and solved any problem I had within that day if possible. One of the AC units broke while I was there and it was during one of the worst heat waves in BA history. She had someone come quickly and fix it. The apartment is very comfortable and roomy. I was alone but 2 or 3 people could easily stay here. The location is fantastic as its close to everything. There are markets and grocery stores within a block or two. If you like asado, then there is a parrilla right outside the front door. In fact, I could smell the cooking steaks sometimes. The restaurant also has a playground upstairs which is great if you have kids. However you can also hear the kids playing and screaming so that was a bit noisy. Not terrible, occasional.  The shower was hot with great water pressure. The bed was firm but not hard. Perfect for me. The kitchen is small but has everything you need. Even a washing machine to do your own laundry. ..."
14222,5.62219E+17,14/02/2022,4093637,Robert,"The pictures tell the story. A lovely place for one or two.Tree line streets, three food shops within two blocks and a steak restaurant next door. I liked it so much I extended my stay for week."
14222,5.74614E+17,03/03/2022,132541652,Daniela,"Es un departamento muy cómodo y acogedor, uno se siente como en casa. Muy bien iluminado y ventilado. El rincón del escritorio es muy agradable para trabajar por la luz natural que tiene.<br/>La ubicación es excelente. La anfitriona fue muy amable y flexible para colaboranos en lo que pudo. Volvería sin dudarlo."
14222,6.15195E+17,28/04/2022,105639237,Rochi,Everything good. As shown in the pictures. Location is great. The apartment is old but has all the basics. There’s a tv but no cable provider so you’d need to plug your laptop. Wifi worked well!
14222,6.20914E+17,06/05/2022,290869243,Pablo,"Maria, excelente!!! responde a la brevedad los mensajes. El lugar está muy bien ubicado y es muy acogedor"
14222,6.43476E+17,06/06/2022,18456322,Cristian,The location is perfect and the apartment is real perfect when you are working or traveling.
14222,6.93402E+17,14/08/2022,157149474,Camilo,"The place was great and Maria very responsive, would recommend for sure"
14222,7.36197E+17,12/10/2022,9443034,Rolando,"Muy lindo departamento, amplio y con una ubicación perfecta. Ideal para estadías largas como la mia de dos semanas. Tiene absolutamente de todo. Sentí como si estuviera en el departamento de una amiga. María es super amable, responde cualquier necesidad rapidamente. Creo que también funciona muy bien para una pareja con un niño, ya que tiene un segundo cuarto muy pequeño agradable. Algo que no molesta, pero es para considerar es segundo piso por escalera. No hay ascensor. En sintesis, muy recomendable. Sin dudas, volveré"
14222,7.47105E+17,27/10/2022,75392516,Aodh,"Great location. Coffee shop and restaurant literally downstairs. Sade area. Close to good supermarket, shopping mall, subway and transport. The host is very nice and helpful. It is close to the street so bring ear plugs if you are a light sleeper."
14222,7.5431E+17,06/11/2022,239353845,Matias,excelente lugar para pasar unos días en BA
14222,7.75373E+17,05/12/2022,35589042,Gery,"This flat is absolutely perfect!<br/>I felt at home the moment I walked in. The location cannot be better, there's a nice restaurant right next door and lots of great places to visit only a few blocks away, If you are a runner like me, you'll appreciate the big parks nearby.<br/>It's a lot more spacious than it looks in the pictures, and both the balcony and the small private yard let in beautiful light and fresh air during the entire day.<br/>Wi-fi signal was good all over the flat, the bedroom is big and comfortable and the kitchen has everything you might need, and more!<br/>Next time I'm in Buenos Aires, I hope to stay there again.<br/>As a frequent Airbnb user, it's hard to find a place like this. I highly recommend it."
14222,8.00747E+17,09/01/2023,226719507,Patrizia,Todo perfecto!
14222,8.42711E+17,08/03/2023,353361460,Emily,Spacious and cozy! Great location.
14222,8.49222E+17,17/03/2023,369687252,Benjamin,"Incroyable appartement, proche de toutes commodités et extrêmement bien équipé ! Rien à redire, communication parfaite et très très bon rapport qualité-prix. Je recommande vivement."
14222,8.52925E+17,22/03/2023,35589042,Gery,"Es la segunda vez que me quedo en este departamento. Lo volví a elegir por la buena onda de María, la ubicación y la calidez del lugar.<br/>El departamento es súper cómodo y lleno de detalles que te hacen sentir en casa.<br/>Lo súper recomiendo!"
14222,8.61607E+17,03/04/2023,79278818,Rahul,"Possibly my favourite Airbnb that I’ve ever stayed in. Located in a beautiful, happening neighbourhood that offers lots to do within walking distance but is quiet enough at night. The apartment is very large, bright and stylish. The bedroom and bed are super comfortable, the living room is elegantly laid out, the kitchen is fully stocked with cooking supplies, and there’s a washing machine that you can use. Perfect home to come back to after a day of exploring Buenos Aires."
14222,8.73846E+17,20/04/2023,306986526,Mariana,"El departamento está exactamente como se ve publicado, buena zona fácil de acceder a todos lados, y Maria responde rapido y bien ante cualquier duda."
14222,9.31195E+17,08/07/2023,62536323,Renata,"Increadible appartement. Beautiful and full of details that made our stay emjoyble. Amazing house, near to the botanical garden, supermarket and Alto Palermo shopping centre. Very cute neighborhood. The bed is large and comfortable, kitchen is full of utensilse, nice couch. A lot of attention is payed to details. 10/10 recommend and would 100% stay here again."
14222,9.55036E+17,10/08/2023,41731398,Jp,"Excellent neighborhood and large, very amenable apartment. Maria was easy to work with and she even met me earlier than check-in due to an early flight arrival!"
14222,9.986E+17,09/10/2023,41731398,Jp,"In spite of some minor issues here and there, normal for an extended stay, Maria was wonderful at all times. I really appreciate her attentiveness!!! ¡Gracias, María!"
14222,1.00582E+18,19/10/2023,495559962,Mark,a great apartment with a lovely host!
14222,1.01027E+18,25/10/2023,500248374,Heather,The hosts were incredibly accommodating with last minute needs and switches to the reservation. They were incredibly helpful start to finish!
14222,1.03622E+18,30/11/2023,85747315,Sam,"I stayed here for almost 4 weeks<br/>The good:  Nice area in Palermo, close to shopping, public transportation, restaurants.  Nice street, nice trees, close to the botanical gardens (very nice).  The apartment has old world charm, hard wood floors, seems like it has thick walls, (could not hear neighbors).  Nice bathroom with good lighting, no problem with hot water.  Good bed, slept well.<br/>The not so great:  If you have mobility issues (I don't) and have heavy luggage, you may need help - there is no elevator to the second floor. The biggest concern is the noise emanating from the restaurant next door.  From 8:30am to 1:30am, there is a very loud continuous fan sound.  I had to use noice canceling headphones during the entire time I was in the apartment to find peace.  I'm surprised the other tenants tolerate this.  Not recommended for people with sensitive hearing"
14222,1.06819E+18,13/01/2024,9108491,Christian,"I have to split the feedback into two parts.<br/>Maria as my contact was very kind and always helpful, even supported me with some contacts to Notaries. More than expected.<br/>Unfortunately the flat itself has past its good times. The house is very old, so is the flat. In quite a few parts of the flat, you see that the cleaning was not done for ages, the little room has a water damage with clear first signs of mould. The furniture in the living room is unfortunately very much torn down and sitting on them not a pleasure. The antique chairs for the desk, I did not dare to sit on them longer than a couple of minutes, did not want to break them...<br/>The street next to the sleeping room is quite noisy, better bring earplugs for a good sleep. A dog of the neighbours is roaming the stairs frequently and goes every time he sees you literally into attack mode."
14222,1.08478E+18,05/02/2024,321023729,John,"This is the best Airbnb experience that I have had, right in the best neighborhood of Buenos Aires."
14222,1.0949E+18,19/02/2024,551075578,Aldana,Todo genial. Es una vivienda bastante antigua que ha sufrido algunas modificaciones respecto a las fotos pero eso no evitó que nos sintiéramos como en casa. Lo que más nos gustó fue el ventanal del dormitorio y la amabilidad de María.
14222,1.1537E+18,10/05/2024,350698430,M Ayet,"Muchísimas gracias, María y Mercedes.  Me gusta mucho tu hogar."
14222,1.17755E+18,12/06/2024,83171422,Francsico,Muchas Gracias Maria. Un placer todo.
14222,1.19573E+18,07/07/2024,585690556,Andrea Constanza,"Nos recibió María, es una crack, súper anfitriona, increíble el lugar. ❤️"
14222,1.26451E+18,10/10/2024,39194279,Belle,"I had the best time at Maria’s apartment, the surroundings were amazing and the size of the apartment was perfect for all those days I’ve been there. <br/>She’s friendly and she took care of any issue I had. <br/>I hope I can comeback to this apartment soon since I’ve felt like home. <br/>Thanks so much dear Maria! You’re great!! 😊"
14222,1.28915E+18,13/11/2024,33766945,Ilias,"Мы провели замечательный месяц в Буэнос-Айресе. Квартира удобно расположена в отличном районе. Рядом множество ресторанов, кафе и парков. Очень близко от метро. Не смотря на то, что улица днем достаточно оживленная, в квартире тихо. В квартире есть все необходимое даже для достаточно длительного проживания. Нам все очень понравилось, никаких нареканий.<br/>Мария - замечательный хозяин, рекомендую!<br/>Единственный нюанс в том, что в доме нет лифта, детскую коляску приходилось носить на руках. Для нас это не проблема, но для кого-то другого может быть важно."
14222,1.33697E+18,18/01/2025,146657112,Anabella,Muy hermoso apartamento y súper bien ubicado!! María fue increíble en todo momento !! Súper recomendado
16695,192101,04/03/2011,374233,Leilah,"I just got back from Buenos Aires - and Mariano's delightful apartments were a highlight. Not only is San Telmo the epitome of what we were hoping to find in BA, the lofts themselves are light, airy and beautifully kept. 
<br/>
<br/>Mariano is always helpful, always smiling, and always someone we'd happily recommend! "
16695,242199,27/04/2011,417883,Joakim,"We hired 3 rooms from Mariano and we had a very good experience in San Telmo. It was nice and tidy and felt safe.
<br/> I can really recommend Mariano for other travellers to Buenos Aires.
<br/>
<br/>Joakim S - Stockholm / Sweden"
16695,923037,15/02/2012,1555504,Darlene,"We loved staying at Mariano's apartments on Calle Mexico.  The location is fabulous.  Great restaurants, bakeries nearby and easy to walk anywhere.
<br/>
<br/>The bed was really comfortable.  The unit was really quiet and so cozy.  We had all the kitchen equipment that we needed and there was a grocery store nearby for coffee and food.
<br/>
<br/>The only thing to be aware of is that the air conditioning is either all on or all off for all the apartments on one floor at the same time.
<br/>
<br/>We would highly recommend staying here.  Mariano is a great guy with a great attitude and his apartments are really a quiet and wonderful refuge in fabulous Buenos Aires!"
16695,953612,27/02/2012,825299,Andrew,"The neighborhood made us a little nervous at night, but we gradually got used to it. It was great to be near the San Telmo fair on Sundays. The space itself was nice, although a little older and darker than expected. Overall our stay was good."
16695,984907,10/03/2012,1650564,Jan,"Had a fine time in BA!  Did not get to meet Mariano (he was working & out of town), but the loft was comfy and conveniently located for walking & public transport.  The San Telmo district is probably  best for younger folks, with it's broken sidewalks and doggy droppings all around, but it is a very interesting area with great tango, good food & fun people watching.  I would  definitely consider returning!"
16695,1053007,27/03/2012,1642538,Cecilia,"Muy conveniente, muy cómodo.  A pesar que había algunas cositas que merecen la atención (luces que no andan, el piso del dormitorio tenía baldosas rotas presentando riesgo de cortarse los pies si andabas descalzo), yo creo que se arreglan eso, el lugar es bárbaro.  Nos trajeron toallas por demás, y es muy lindo el patio que se comparte con otros huéspedes. No obstante esto, las fotos son mejores que en persona.
<br/>Me inquietó un poco que si bien el precio cuando lo contraté estaba en dólares, el aviso de la reserva vino en EUROS, espero no tener problemas cuando vea mi resumen de la tarjeta.... creo que eso es un problema de AirBnB y no de Mariano.
<br/>"
16695,1096888,08/04/2012,664486,Stefan,"The apartment is really nice. The patio and the roof terrace make it a very special place. 
<br/>Many thanks
<br/>Stefan
<br/>
<br/>PS: Excellent Peruvian / Japanese fusion restaurant nearby: http://www.mbuenosaires.com.ar/"
16695,1117434,12/04/2012,1850128,Benedicte,"El piso es muy lindo y muy practico, la cama es comoda, esta muy bien equipado y limpio. lo unico punto defavorable es la falta de luz de dia.
<br/>Ademas esta muy bien ubicuado para los que quieren disfrutar del barrio e san Telmo, para nosotros el mas encantador de Buenos Aires. Es un lugar que aconsejaria a quien viene a pasar un tiempito en bs As!"
16695,2252699,10/09/2012,83653,Adrian,"The communication with Mariano was great. He was helpful with everything that i asked and he always replied within a few minutes or hours. The place is a great option for a couple or 3 people. It is located in San Telmo, blocks away from great restaurants and clubs (Gran Parilla Del Plata  on Peru and Club One on Adolfo Alsina are my top choices). The subway (Subte) is just around the corner.
<br/>
<br/>"
16695,2370909,22/09/2012,3297962,Cecilia,Fue una muy buena experiencia para nosotros la estadía en ese departamento. Se notó mucha preocupación por hacemos sentir bien y todo lo prometido se cumplió. Lo pasamos increíble. Gracias por todo. Fue una agradable y placentera estadía. Lo recomiendo de todas maneras.
16695,10365541,16/02/2014,10739262,Brendan,"Really well situated apartment in Monserrat (i.e. just north of San Telmo) close to the subtle and only a short walk from all of San Telmo, Plaza de Mayo and Calle Florida. The shared areas are fantastic, giving you extra space beyond the loft apartment and providing the place with a real sense of tranquility, while Elbio is a very enthusiastic and obliging host. It's worth pointing out that the apartment is a part of complex rented out to travellers - which meant someone came in and cleaned the room one day (which was great!) but we didn't know about it beforehand and left a whole bunch of stuff out (not so great). And while the kitchen is functional, it is really small, which might be difficult if you are keen to eat in, but there's so many good cheap restaurants nearby that you really wouldn't need (i.e. want) to!"
16695,11010862,17/03/2014,3384540,Alim,"The apartment is good for few days, but it's more like a hotel than just an apartment.
<br/>The whole building is dedicate for rental with tourist. That's not a problem as there is enough space (you'll not see your neighbor a lot), but if you prefer a stay in a flat surrounding by Argentinian, prefer an other place in other parts of the city.
<br/>
<br/>The area is quite safe and you'll be able to find many restaurants and bars. Plus you'll be in the heart of the administrative commercial and financial city and close to the subway.
<br/>
<br/>The building has a great ""jardin d'hiver"" and a superb terrace.
<br/>The apartment is good with no special charm.
<br/>"
16695,11376332,31/03/2014,432710,Sebastian,"Perfect place to be in downtown Buenos Aires, and yet, enjoy the tranquility needed. The host is very helpful and friendly, and the loft is very spacious. I will definitely will go back again! PS: Check the roof.. ;^)"
16695,23779134,09/12/2014,17978365,Diego,"El duplex no. 6 es tal cual como la descripción, y una muy cómoda y buena base para una estadía en BA. Aunque no lo conocí personalmente, Elbio fue muy atento a todas mis inquietudes, respondió rápido a los mensajes y ante un cambio de planes imprevisto que tuve yo, fue flexible con las respuestas. Muy recomendable."
16695,28190081,19/03/2015,29214757,Jared,"Nice little loft, everything was clean and the common out door space was very good as well. Enjoyed my stay there."
16695,44849901,29/08/2015,33984707,Liz,"I didn't stay at this listing, but booked it for a photographer that works for my company - Elbio was very easy to communicate with and Manuel (our photographer) had no trouble with checking into the apartment. He said everything was clean and convenient. The only issue he had was that the heat in the apartment wasn't working, although Elbio provided him with a space heater."
16695,59712591,14/01/2016,27814702,Jisun,Very nice and good location~ <br/>I make a good memories in buenos aires! 
16695,64082872,29/02/2016,55945457,Lio,"Mariano war sehr freundlich und alles verlief unkompliziert. Die Wohnung ist super und gemütlich. Die Lage ist auch prima... Also rundum alles perfekt. Außerdem gibt es noch eine Dachterasse, die in der Beschreibung der Unterkunft nicht ausreichend erwähnt wird. Nur zu empfehlen!!!"
16695,67515757,29/03/2016,59282585,Martins,"Nice place, location and  terrace:) Enjoy"
16695,73678052,09/05/2016,19272953,Julian,Zuni es muy amable. Nunca hablé con Mariano en persona pero tampoco hubo necesidad. Todo salió muy bien. El lugar es muy lindo y la zona es ideal para conocer lugares del centro histórico. Todo queda al toque y es muy fácil conseguir cualquier cosa cerca del apartamento. 
16695,82808804,29/06/2016,67204557,Jocelyn,"I was able to stay in Mario's place for a month while I volunteered for a local charity. The location was perfect and central to everywhere you could want to be. It was close to bus lines, subways, restaurants, shops and so forth.  My family I and enjoyed exploring in the neighborhood. The rental itself is not plush like other apartments in the area. When we first arrived the apartment was very dusty and the shower curtain had mold. We had to ask for it to be re cleaned, in which Mario was happy to comply, but it took a day or 2 just with conflicts in schedules.   There were minor issues such as plumbing, electrical, and the ceiling upstairs leaked once or twice. The issues were fixed, however for a vacation rental, I believe it could of been a bit nicer. Lastly, the sofa had a huge rip in it with a cover that did not fit well. Would I stay at Mario's again? Maybe for a couple of days, but for a longer trip I would play a little extra for nicer amenities. "
16695,89461318,28/07/2016,73875875,Marcus,"Apartamento bom, fica no coração de San Telmo, tudo realmente muito perto, da para fazer quase tudo a pé, é um bairro um pouco caro, mas aonde fica a parte histórica e turística  da cidade, fica a 2 quadras da feira de San Telmo no domingo. O apartamento é bem cuidado, e Mariano e Zuni foram bem atenciosos, auxiliando no que for preciso. Se for pegar motorista para transitar do aeroporto ao apartamento, leve o dinheiro já em pesos já. O apartamento fica no andar térreo e a área comum é muito boa e tranquilo. Se for ficar em San Telmo, recomendo o apartamento."
16695,113230136,11/11/2016,101427788,Nicola,"Un buen sitio para llegar de paso con zonas principales y claves muy cerca. Muy buena atención y receptividad. Falta cubrir un poco los detalles en cuanto al piso, paredes y el olor de la ropa de cama. De resto excelente!!! "
16695,115289141,23/11/2016,101441877,Tyler,"Elbio was very friendly and helpful during our stay. He offered to help with a taxi, was responsive with turning on the AC, and was able to make some last-minute changes with our arrival and departure times."
16695,121355093,16/12/2016,96481170,Natha,"Un lugar muy tranquilo, agradable y silencioso. <br/>El departamento estaba muy limpio, lo cual vale destacar. La cocina  y baño tenian todos los elementos necesarios. <br/>El espacio es bastante amplio y cómodo."
16695,124996698,03/01/2017,98994757,Juana,La casa es tal como está en las fotos y tiene un hermoso patio interno ! Me encanto 
16695,212994661,19/11/2017,149611733,Maria Fernanda,"Ambiente familiar, excelente ubicación, cuenta con todo lo necesario es  una buena opción de hospedaje"
16695,220242463,21/12/2017,109019977,Rosiane,"O espaço é ótimo e próximo de tudo! As acomodacoes sao bacanas, tudo funcionando perfeitamente! Adorei o jardim :)"
16695,243845976,17/03/2018,139939403,Rafael Ricardo,"Elbio ,  un excelente anfitrión."
16695,255467079,20/04/2018,8856298,Camila,Un duplex espacioso y cómodo! Ubicado cerca de muy buenos restaurantes y bares. La pasamos genial!!!
16695,323442320,15/09/2018,176272874,Belen,"El alojamiento es tal cual las fotos! Muy recomendable, en una zona muy linda. siempre estuvieron a disposición para sacarnos cualquier duda. Definitivamente volveríamos."
16695,332984210,06/10/2018,216602219,Claudia,...
16695,360133919,19/12/2018,12892500,Sam,"Very nice and stylish duplex apartment in the heart of San Telmo - my favorite area in Buenos Aires. Close to shops, restaurants and a lot of beautiful places to see within a walking distance from the apartment. Checking-in and out was swift and easy."
16695,402763697,19/01/2019,25842661,Deidre,It’s a little haven in the middle of the concrete jungle! It offers peace and tranquility and it really is quite comfortable!
16695,428593459,25/03/2019,34119274,Alfredo,"Muy buena opción para estar en un buen y cómodo departamento, Y una ubicación inmejorable para quién visita a Buenos Aires."
16695,429015247,26/03/2019,149149168,Rafael,Bonito loft cerca de los ligares mas turisiticos y una respuesta rapida.
16695,440955111,21/04/2019,172579973,Juan Pablo,Muy confortable<br/>Recomendable 100%
16695,456794390,22/05/2019,146790594,Rubén,"Un lugar excepcional en todo sentido, todo tal cual como lo publican, muy amables en todos los servicios, la ubicación estratégica ayudó a movernos y poder pasear por los mejores lugares de Buenos Aires. Recomendado 100x100. Ojalá podamos volver pronto, ni dudaría en contactarlos de nuevo."
16695,465837754,08/06/2019,130058245,Silvana,Muy buena comunicacion con el anfitrion. Limpio y comodo. En una zona clasica de Buenos Aires.
16695,476556181,26/06/2019,221257854,Valentina,Gran ubicación es tal cual las fotos el duplex
16695,479829610,01/07/2019,12685230,Nicholas,"This is a convenient loft space in the heart of the San Telmo neighborhood.  My group of three came straight from the airport with multiple bags.  Elbio Mariano and Zuni were easy to reach and made check-in a breeze for us, and then we were off to explore.  Wifi was strong, bathroom and kitchen were clean, and we slept like stones.  The next day we checked out of the room at 10 a.m. but had access to the lobby area (with charming and eclectic decorations) to keep our bags until we left later in the afternoon.  We appreciate the hospitality!"
16695,522037287,01/09/2019,243303401,Diego Andres,"Es un lugar muy agradable, muy bien ubicado, recomiendo pedir un depto que no de a la calle ya que está ubicado a la vuelta de un boliche y  el ruido de la calle es insoportable"
16695,540435359,03/10/2019,292837989,Maricela,Excelente ubicación
16695,554517277,26/10/2019,12236665,Jeremias,"Muy atentos, muy cómodo lugar."
16695,570877509,30/11/2019,62292686,Gabriela,"El lugar esta muy bien ubicado, para lo que lo necesitábamos cumplio su funcion al 100%,  era pasar una noche en capital por un evento, el lugar es espacioso, comodo, tuvimos un inconveniente con la mochila del baño y fue resuelto rapidamente,  eso muy valorable, mejoraria la limpieza general del inmuble pero sobre todo la del baño, y como sugerencia al dueño dejaria algunos articulos minimos necesarios en el baño (sobre todo cuando uno llega) como jabon para manos y mas papel higienico, el patio compartido muy lindo,  en general bien, la atencion de Elbio fue muy buena, respondio y estuvo atento."
20062,44034,19/05/2010,107833,Matt,"Sergio was very helpful and friendly, the apartment was very nice and I enjoyed the area. There are lots of great cafes and restaurants close by. Olsen on Gorilitti is amazing. I've moved to Recoletta now which is much busier, I think it's nice to experience both areas"
20062,85970,28/08/2010,173354,Lori,"We had a wonderful trip to Buenos Aires.  The apartment was beautiful and the location was perfect.  Sergio was very accommodating and could not do enough for us.  I would highly recommend this location!!!!
<br/>
<br/>Tuvimos una experiencia maravillosa en Buenos Aires. El departamento supero nuestras expectativas. To do nos fue súper bien. Sergio era muy cortes y atento con nosotros y el portero también hizo todo lo que pudo para ayudarnos. En fin lo recomiendo 100%"
20062,181407,13/02/2011,180476,Maria,"I rented one of Sergio's 2 bedroom apartments for 4 people and we had a fabulous time. The apartment had all the modern amenities and it was clean, affordable and in the best location. Palermo is a beautiful neighborhood and we had cute cafes and restaurants within blocks of the apartment. Sergio was responsive to all my questions and very accommodating. He let me know in advance that the original apartment we had booked would be unavailable, so he put us up in the same apartment on another floor of the building and gave us a free nights stay. Worked out perfectly. I would stay here in a heartbeat the next time I visit Buenos Aires."
20062,2964244,26/11/2012,1467984,Robert,"This was a beautiful apartment in a beautiful neighborhood in an amazing city!!  I have used Airbnb several times before, but this is by far, the best place I have ever stayed.  The apartment is gorgeous with an amazing view of BA.  It is also in the perfect neighborhood, walking distance to some great restaurants, bars and shopping.  The apartment is the perfect size for 2-4 people, is well decorated and the beds extremely comfortable.
<br/>
<br/>Sergio was extremely nice and great to work with.  He even helped us call a car service for our trip to the airport and worked around our travel schedule.  When I make it back to BA, this is where I am staying."
20062,3451732,01/02/2013,2805823,Mark,"Sergio is a great host, helping you out with any questions you might have in BA.
<br/>
<br/>As for the apartment,  is absolutely top shelf in Buenos Aires. I am definitely staying in this apartment next time Im in town.  "
20062,3496177,08/02/2013,1850153,Spyros,"Beautiful appartment, confortable, well situated with amazing view. Sergio and Mariano did everything to make our stay the best possible. Thanks guys! We ll be back! "
20062,3833378,19/03/2013,335290,Alex,"We stayed in Sergio's ""Penthouse/Terrace & pool/City views"" for 12 nights and had an amazing experience. Sergio was extremely accommodating and the apartment was clean and perfect - exactly as described in the listing.
<br/>
<br/>The apartment is great with two bedrooms and a large bathroom on one floor and a kitchen + living room on the floor below. Both floors have magnificent balconies with a great view of the city.
<br/>
<br/>On the roof is a pool with a hangout area and laundry facilities.
<br/>
<br/>On the street level of the building is a FANTASTIC bakery + cafe - Asturias - where we spent nearly every morning drinking cafe con leche and eating pastries.
<br/>
<br/>Nearby in the neighborhood are several small grocery stores, a great hip vegetarian restaurant, and countless other cafes and restaurants. Not far away is a very trendy shopping district. Also not far away are two subway lines.
<br/>
<br/>Sergio helped us with a 'Pack 'n Play' for our little one to sleep in. He also helped accomodate our ..."
20062,3867221,23/03/2013,4141321,Naomi,"Sergio's apartment is *amazing*.  It is very clean, modern, comfortable, and has these breathtaking city views that can be seen from both terraces (or where the pool is as well).  Sergio was very patient with me during my 1st time booking through AirBnB and even while I wasn't sure if it would be one or two guests.  He also accommodated a very early morning check-out (3:30 a.m.) and Mariano, who also helped with check-in, helped to arrange a reliable taxi. Sergio's apartment has a nice binder with all the information in it a visitor could need or want which was excellent.  It is close to many restaurants, bars, and cafes.  It also happened to be about a 10 minute walk to where I was taking Tango lessons with Tango Piola which was wonderful and convenient.  I hope that when I come back to Buenos Aires I can stay in this beautiful apartment again!"
20062,4181114,16/04/2013,809358,Mateo,"Both Sergio and the apartment were great. <br/>Sergio was helpful, great with communications, and an all around cool guy. <br/>The apartment is just as you see in the photos, it's awesome. But perhaps the real gem is the location. It's perfect.  On a quiet tree-lined street next to everything. Parks, metro, restaurants, bars, you name it. <br/>Would have a hard time staying anywhere else on my next trip to Buenos Aires. <br/>Thanks Sergio! "
20062,4966050,04/06/2013,6023058,Slava,"Had a wonder time in Sergio's Penthouse. Everything was just as described and in the pictures. Location is fantastic and very close walking distance to all the wonderful restaurants, clubs, bars.  Very short taxi ride to all the other burrows."
20062,5576555,07/07/2013,1573760,Harold,This apartment was all that it was said to be. Sergio was a great host and had all ready for us on our arrival. I would stay at this apartment when I return to BA.
20062,9077504,04/12/2013,7214243,Ramsey & Elizabeth,"Sergio was a fantastic host, and proved to be super flexible and accomodating to my changing schedule. This flat is thoughtfully designed and I would highly recommend it to anyone. Really made a tremendous difference to have such a nice place to stay in BA."
